FID,Shape,ORGANIZATI,UNIT,SUBUNIT,SUBUNIT2,FIREID,FIRENAME,FIRENUMBER,FIRECODE,CAUSE,SPECCAUSE,STATCAUSE,SIZECLASS,SIZECLASSN,FIRETYPE,STARTDATED,STATE,STATE_FIPS,FIPS,lat,lon,acres
577891,Point,BLM,AZ,AZGID,Gila District Office,694486,Las Guijas,1057,KH3K,Natural,0,0,C,3,1,7/25/16,Arizona,4,4,31.6556,-111.3747,80
758520,Point,BLM,WY,WYNCD,Newcastle Field Office,692461,Gammon Prong,160357,KBL8,Natural,0,0,C,3,1,6/21/16,Wyoming,56,56,44.9128,-104.9478,80
843202,Point,NPS,SERO,TNBSP,Big South Fork National River & Recreation Area,690997,Camp Branch Fire,1603,J8GS,Human,15,0,C,3,1,4/22/16,Tennessee,47,47,36.4172,-84.7292,80
420899,Point,BIA,NAR,AZNAA,Navajo Regional Office,690920,Star Lake,45,J739,Human,13,0,C,3,1,4/13/16,New Mexico,35,35,35.87763,-107.40099,80.2
26690,Point,FWS,13583,USORUMR,Umatilla National Wildlife Refuge,90188,Boardman Haystack,2016USORUMRJ9F0,J9F0,Human,0,0,C,3,1,5/25/16,Oregon,41,41,45.866276,-119.630201,80.5
756284,Point,BLM,WY,WYBFD,Buffalo Field Office,694001,Cow Creek,16242,K9FU,Natural,0,0,C,3,1,7/17/16,Wyoming,56,56,44.531293,-105.23999,80.8
757667,Point,BLM,WY,WYCAD,Casper Field Office,695274,Sale Barn,16238,KF56,Human,0,0,C,3,1,7/16/16,Wyoming,56,56,42.850889,-105.832808,81
35465,Point,FS,1,115,Helena-Lewis and Clark National Forest,6709079,Sawmill,1,J6SF,Human,17,5,C,3,1,3/10/16,Montana,30,30,46.715,-109.936944,81.07
345517,Point,BIA,EOR,OKOSA,Osage Agency,689169,Frontier Heights,22,J55D,Human,13,0,C,3,1,2/16/16,Oklahoma,40,40,36.2478,-96.325,82
31888,Point,FS,8,805,National Forests in Florida,6767728,Morrison Hammock,130,KS15,Human,19,7,C,3,1,10/29/16,Florida,12,12,30.043333,-84.506667,82
349010,Point,BIA,EOR,OKTLA,Talihina Agency,701771,EC160812,2016,KU7P,Human,30,0,C,3,1,11/18/16,Oklahoma,40,40,35.3364,-94.9622,82
370436,Point,BIA,GPR,NDTMA,Turtle Mountain Agency,698040,SUNNYSIDE TRAILS,161, ,Human,0,0,C,3,4,4/18/16,North Dakota,38,38,48.8336,-99.8875,82.4
345574,Point,BIA,EOR,OKOSA,Osage Agency,689990,Caterpillar,79,J7BR,Human,13,0,C,3,1,3/28/16,Oklahoma,40,40,36.4642,-96.6206,82.4
26276,Point,FWS,62570,USNDDLR,Des Lacs National Wildlife Refuge,91142,HB 10,2016USNDDLRKPV9,KPV9,Natural,0,0,C,3,1,9/3/16,North Dakota,38,38,48.846,-102.094,82.5
683039,Point,BLM,NV,NVCCD,Carson City Field Office,696409,Stillwater,30432,KJ9J,Natural,0,0,C,3,1,8/2/16,Nevada,32,32,39.7606,-118.1761,82.8
35505,Point,FS,9,905,Mark Twain National Forest,6705598,NICHOLS LAKE,63,J6MP,Human,30,9,C,3,1,3/6/16,Missouri,29,29,36.936667,-91.36,82.9
842111,Point,NPS,SERO,NCBRP,Blue Ridge Parkway,690999,Shope Creek,8,J8CR,Natural,30,0,C,3,1,4/17/16,North Carolina,37,37,35.648042,-82.454928,83
33976,Point,FS,6,622,Columbia River Gorge National Scenic Area,6740957,MP 96,14,EK2P,Human,30,6,C,3,1,8/15/16,Washington,53,53,45.658333,-120.905278,83
348990,Point,BIA,EOR,OKTLA,Talihina Agency,690200,Gains Creek,4,J508,Human,30,0,C,3,1,2/9/16,Oklahoma,40,40,34.8092,-95.3458,83
34234,Point,FS,8,805,National Forests in Florida,6736166,Trout Lake,33,EK2Z,Human,30,9,C,3,1,4/9/16,Florida,12,12,29.038056,-81.827778,83.8
794560,Point,NPS,MWRO,ARBUP,Buffalo National River,688870,Lane Bend Rx,1608, ,Human,0,0,C,3,4,2/1/16,Arkansas,5,5,35.9936,-92.7372,84
809649,Point,NPS,NERO,VASHP,Shenandoah National Park,690366,Big Meadows Spring RX2016,1606, ,Human,0,0,C,3,4,4/5/16,Virginia,51,51,38.3483,-78.4419,84
810429,Point,NPS,NERO,WVNRP,New River Gorge National River,691813,Big Meadows Spring RX2016,14, ,Human,0,0,C,3,3,4/5/16,Virginia,51,51,38.3483,-78.4419,84
351533,Point,BIA,GPR,NDFBA,Fort Berthold Agency,690877,EAST SHELL CREEK,21,J8C8,Human,13,0,C,3,1,4/21/16,North Dakota,38,38,47.92,-102.1111,84
668245,Point,BLM,NM,NMCAD,Carlsbad Field Office,695625,Shinnery,524,KJ7K,Natural,0,0,C,3,1,8/1/16,New Mexico,35,35,32.654628,-103.597397,84
794588,Point,NPS,MWRO,ARBUP,Buffalo National River,690118,Pile Burns Rx,1648, ,Human,0,0,C,3,4,4/4/16,Arkansas,5,5,35.97337,-92.88071,85
844566,Point,NPS,SERO,TNGSP,Great Smoky Mountains National Park,700819,Pentacostal Church,16018, ,Human,0,0,C,3,3,4/20/16,Tennessee,47,47,0,0,85
756282,Point,BLM,WY,WYBFD,Buffalo Field Office,693625,TTT,16227,KFH4,Human,0,0,C,3,1,7/12/16,Wyoming,56,56,43.4953,-106.6781,85
349875,Point,BIA,EOR,OKWEA,Wewoka Agency,689101,Doolen Ridge,19,J551,Human,30,0,C,3,1,2/17/16,Oklahoma,40,40,34.9655,-96.6436,85
647391,Point,BLM,ID,IDCWD,Cottonwood Field Office,700163,Short Cut,442,KNX9,Human,30,0,C,3,1,8/27/16,Idaho,16,16,45.8017,-116.3883,85
32757,Point,FS,1,104,Idaho Panhandle National Forests,6753194,Buckskin,19,EKS5,Natural,1,1,C,3,1,7/27/16,Idaho,16,16,48.021389,-116.183611,85
336315,Point,BIA,EAR,NCECA,Eastern Cherokee Agency,690914,Pentecostal Church,9,J8AW,Human,30,0,C,3,1,4/20/16,North Carolina,37,37,35.5542,-83.2519,85
341443,Point,BIA,EOR,OKCNA,Cherokee Nation Tribe,689668,Control,72,J6N2,Human,14,0,C,3,1,3/7/16,Oklahoma,40,40,35.6844,-94.5214,85
341515,Point,BIA,EOR,OKCNA,Cherokee Nation Tribe,701913,NE30341A,2059,KU77,Human,30,0,C,3,1,11/18/16,Oklahoma,40,40,35.6589,-94.6858,85
487693,Point,BIA,SPR,KSHOA,Horton Agency,692170,Farm,47,J9CY,Human,14,0,C,3,1,5/21/16,Kansas,20,20,39.333358,-95.866997,85
797023,Point,NPS,MWRO,INIDP,Indiana Dunes National Lakeshore,691858,Miller 3,19,J8KX,Natural,30,0,C,3,1,4/25/16,Indiana,18,18,41.60181,-87.28381,85
343680,Point,BIA,EOR,OKOMA,Okmulgee Field Office,689189,Mitchell,26,J531,Human,13,0,C,3,1,2/13/16,Oklahoma,40,40,35.19467,-95.97597,85.2
370378,Point,BIA,GPR,NDTMA,Turtle Mountain Agency,697495,LAKESIDE,103,J8PS,Human,14,0,C,3,1,4/30/16,North Dakota,38,38,48.9292,-99.775,85.6
664846,Point,BLM,MT,MTMCD,Miles City Field Office,693139,Little Missouri,129,KD2E,Natural,0,0,C,3,1,7/4/16,Montana,30,30,45.1453,-104.0933,85.7
552839,Point,BIA,WER,AZSCA,San Carlos Agency,697338,JACKSON,606,J9S1,Human,32,0,C,3,1,6/2/16,Arizona,4,4,33.57167,-110.59381,86
760345,Point,BLM,WY,WYRAD,Rawlins Field Office,701992,Duck Creek,405,KSF5,Natural,0,0,C,3,1,10/20/16,Wyoming,56,56,42.01044,-105.41649,86.1
32456,Point,FS,9,905,Mark Twain National Forest,6762511,Rolling Shoals,145,KT6F,Human,30,9,C,3,1,11/22/16,Missouri,29,29,36.989167,-90.581389,86.34
343709,Point,BIA,EOR,OKOMA,Okmulgee Field Office,690886,Back Breaker,55,J6Z0,Human,30,0,C,3,1,3/15/16,Oklahoma,40,40,35.33392,-96.21106,86.7
758526,Point,BLM,WY,WYNCD,Newcastle Field Office,694454,Schlosser,160566,KHJ4,Natural,0,0,C,3,1,7/22/16,Wyoming,56,56,44.97537,-104.65282,86.9
799462,Point,NPS,MWRO,NDKRP,Knife River Indian Villages National Historic Site,692094,16 Big Hidatsa East,1652, ,Human,0,0,C,3,4,5/14/16,North Dakota,38,38,47.3728,-101.3831,87
609134,Point,BLM,CA,CACND,Central California,691084,Maden Ranch,705,J8NY,Human,0,0,C,3,3,5/1/16,California,6,6,35.4917,-118.7964,87
35521,Point,FS,8,806,Kisatchie National Forest,6705440,Trail,16,EK21,Human,30,7,C,3,1,2/25/16,Louisiana,22,22,31.0925,-92.552778,87
752427,Point,BLM,UT,UTSLD,Salt Lake Field Office,700313,Lakeside,971,KS05,Human,26,0,C,3,1,10/27/16,Utah,49,49,40.27448,-111.74169,87
30784,Point,FWS,81654,USCASJR,San Joaquin River National Wildlife Refuge,90868,Maze,2016USCASJRKKY9,KKY9,Human,0,0,C,3,1,8/4/16,California,6,6,37.63922,-121.215485,87.4
660770,Point,BLM,MT,MTLED,Lewistown Field Office,695451,Pike Creek,62,KE2Y,Natural,0,0,C,3,1,7/8/16,Montana,30,30,46.84986,-108.5108,87.4
754827,Point,BLM,UT,UTVLD,Vernal Field Office,699667,ASHLEY,58,KBC2,Human,0,0,C,3,1,6/21/16,Utah,49,49,40.5703,-109.6003,87.7
465726,Point,BIA,RMR,MTBFA,Blackfeet Agency,697354,TRI GOOD,134,KN7D,Human,25,0,C,3,1,8/29/16,Montana,30,30,48.5231,-112.3194,88
341374,Point,BIA,EOR,OKCNA,Cherokee Nation Tribe,688961,Jenkins Creek,2,J5TX,Human,11,0,C,3,1,1/30/16,Oklahoma,40,40,35.7019,-94.618,88.6
26961,Point,FWS,75605,USAKINR,Innoko National Wildlife Refuge,91428,16256 Crowded Fish Slough,2016USAKINRJ98B,J98B,Natural,0,0,C,3,1,6/11/16,Alaska,2,2,64.3722,-158.0839,89
35444,Point,FS,9,905,Mark Twain National Forest,6706729,CORE CREEK,91,J645,Human,30,9,C,3,1,3/22/16,Missouri,29,29,37.626667,-92.402778,89
348999,Point,BIA,EOR,OKTLA,Talihina Agency,701396,Red Hill,13,KT6K,Human,30,0,C,3,1,11/22/16,Oklahoma,40,40,35.3408,-94.9647,89
757945,Point,BLM,WY,WYCOD,Cody Field Office,696874,Rim,549,KN8G,Natural,0,0,C,3,1,9/1/16,Wyoming,56,56,44.253,-108.87,89
571804,Point,BLM,AK,AKAFS,Alaska Fire Service,695485,Kandik Creek 2,347,KB8M,Natural,0,0,C,3,1,6/26/16,Alaska,2,2,65.4611,-141.7742,89.6
571809,Point,BLM,AK,AKAFS,Alaska Fire Service,695327,Cathedral Creek 3,354,KB8W,Natural,0,0,C,3,1,6/26/16,Alaska,2,2,65.2008,-141.0922,89.6
765129,Point,NPS,AKRO,AKYCP,Yukon - Charley Rivers National Preserve,700407,Cathedral Creek 3,354,KB8W,Natural,1,0,C,3,1,6/26/16,Alaska,2,2,65.201,-141.09233,89.6
571742,Point,BLM,AK,AKAFS,Alaska Fire Service,695201,Crowded Fish Slough,256,J98B,Natural,0,0,C,3,1,6/11/16,Alaska,2,2,64.3722,-158.0839,89.9
794790,Point,NPS,MWRO,ARHOP,Hot Springs National Park,692707,16 Sugarloaf Old Growth South,16002, ,Human,0,0,C,3,4,2/19/16,Arkansas,5,5,34.527078,-93.066722,90
797673,Point,NPS,MWRO,MNPSP,Pipestone National Monument,700174,17 Unit 1,1701, ,Human,0,0,C,3,4,10/22/16,Minnesota,27,27,44.011581,-96.321822,90
835103,Point,NPS,SERO,FLBCP,Big Cypress National Preserve,689252,HARTBURN 2,4, ,Human,0,0,C,3,4,2/11/16,Florida,12,12,26.0067,-81.0331,90
844578,Point,NPS,SERO,TNGSP,Great Smoky Mountains National Park,692231,GRSM RX Cable House,16034, ,Human,0,0,C,3,4,3/8/16,Tennessee,47,47,35.5889,-83.8453,90
345556,Point,BIA,EOR,OKOSA,Osage Agency,689805,Shamrock,61,J6ZP,Human,13,0,C,3,1,3/17/16,Oklahoma,40,40,36.51706,-96.14197,90
656616,Point,BLM,ID,IDSHD,Shoshone Field Office,693993,Bliss Grade,139,KFG9,Human,0,0,C,3,1,7/12/16,Idaho,16,16,42.9138,-114.953142,90
30002,Point,FWS,32555,USMNCMR,Crane Meadows National Wildlife Refuge,89742,Rice Lake,2016USMNCMRJ794,J794,Human,0,0,C,3,1,4/18/16,Minnesota,27,27,45.955588,-94.233759,90
32700,Point,FS,3,305,Coronado National Forest,6757765,Sonny Fire,83,EKV4,Natural,1,1,C,3,1,10/23/16,Arizona,4,4,31.352778,-111.085833,90
503610,Point,BIA,SWR,NMMEA,Mescalero Agency,696848,East Cow Camp,43,J6ET,Natural,1,0,C,3,1,2/28/16,New Mexico,35,35,33.14069,-105.45061,90
35429,Point,FS,8,805,National Forests in Florida,6706868,Shanty Pond,25,EK2Z,Human,30,7,C,3,1,3/10/16,Florida,12,12,29.331944,-81.725556,90.3
395279,Point,BIA,GPR,SDRBA,Rosebud Agency,700958,Cherry,7,J6CV,Human,25,0,C,3,1,2/26/16,South Dakota,46,46,43.12372,-100.78111,90.6
35606,Point,FS,8,805,National Forests in Florida,6704541,Maple Grove A,5,J5VP,Human,30,7,C,3,1,2/2/16,Florida,12,12,29.022778,-81.552778,90.8
841482,Point,NPS,SERO,MSNAP,Natchez Trace Parkway,689906,Chickasaw Village,1618,TSB7,Human,0,0,C,3,4,3/22/16,Mississippi,28,28,34.2769,-88.7439,91
29999,Point,FWS,64580,USKSFLR,Flint Hills National Wildlife Refuge,89701,Contour Road,2016USKSFLRJ74L,J74L,Human,0,0,C,3,1,4/14/16,Kansas,20,20,38.26844,-95.906336,91.5
664929,Point,BLM,MT,MTMCD,Miles City Field Office,697453,Gotfredson Road,348,KL52,Natural,0,0,C,3,1,8/14/16,Montana,30,30,45.1853,-105.1331,91.8
799165,Point,NPS,MWRO,MOOZP,Ozark National Scenic Riverways,693464,White Oak,16013,J6N9,Human,18,0,C,3,1,3/7/16,Missouri,29,29,37.3775,-91.4572,92
577886,Point,BLM,AZ,AZGID,Gila District Office,693613,Mustang,923,KEK4,Natural,0,0,C,3,1,7/6/16,Arizona,4,4,31.6928,-110.47,92
34984,Point,FS,8,805,National Forests in Florida,6712179,Bilderback,45,EK2Z,Natural,1,1,C,3,1,5/15/16,Florida,12,12,29.0225,-81.474167,92
35607,Point,FS,9,905,Mark Twain National Forest,6704460,Bright,9,J5TZ,Human,30,9,C,3,1,1/31/16,Missouri,29,29,36.828889,-93.129167,92
35615,Point,FS,8,806,Kisatchie National Forest,6704389,CONCRETE,3,EK21,Human,30,9,C,3,1,1/29/16,Louisiana,22,22,30.955556,-93.158889,92
31840,Point,FS,8,811,National Forests in North Carolina,6767930,WINE SPRINGS,124,KS4L,Human,19,7,C,3,1,11/2/16,North Carolina,37,37,35.181667,-83.617778,92.8
401143,Point,BIA,MWR,MNMRA,Midwest Regional Office,697398,Prairie Island Spring Prairie,7, ,Human,0,0,C,3,4,4/4/16,Minnesota,27,27,44.6672,-92.7097,93
783443,Point,NPS,IMRO,TXBTP,Big Thicket National Preserve,688747,SOLO RX 2016,1602, ,Human,0,0,C,3,4,1/29/16,Texas,48,48,30.47152,-94.38097,93
35520,Point,FS,8,806,Kisatchie National Forest,6705445,Compartment,4,EK21,Human,30,7,C,3,1,2/4/16,Louisiana,22,22,31.083056,-92.549722,93
35459,Point,FS,9,905,Mark Twain National Forest,6710816,Brushy Creek,89,J642,Human,30,9,C,3,1,3/22/16,Missouri,29,29,36.904444,-91.377778,93.2
343751,Point,BIA,EOR,OKOMA,Okmulgee Field Office,701679,Quail,97,KUZ9,Human,30,0,C,3,1,12/29/16,Oklahoma,40,40,35.16158,-96.06978,93.3
401138,Point,BIA,MWR,MNMRA,Midwest Regional Office,692652,Shakopee Prairie Restoration Rx Burn #2,2, ,Human,0,0,C,3,4,4/22/16,Minnesota,27,27,44.7664,-93.4467,94
31577,Point,FWS,21552,USTXRGR,Lower Rio Grande Valley National Wildlife Refuge,91245,TAORMINA,2016USTXRGRKQ4U,KQ4U,Human,0,0,C,3,1,9/21/16,Texas,48,48,26.115278,-98.021667,94
420933,Point,BIA,NAR,AZNAA,Navajo Regional Office,692322,Bisti,79,J95K,Human,13,0,C,3,1,6/9/16,New Mexico,35,35,36.36416,-107.92805,94.3
571964,Point,BLM,AK,AKAFS,Alaska Fire Service,695411,Nation Creek,570,KF2M,Natural,0,0,C,3,1,7/26/16,Alaska,2,2,65.3019,-141.5797,94.6
765133,Point,NPS,AKRO,AKYCP,Yukon - Charley Rivers National Preserve,699508,Nation Creek,570,KH7G,Natural,1,0,C,3,1,7/26/16,Alaska,2,2,65.3019,-141.5797,94.6
664838,Point,BLM,MT,MTMCD,Miles City Field Office,693969,Interstate 190,106,KC57,Human,3,0,C,3,1,6/30/16,Montana,30,30,46.8856,-105.0567,94.6
797049,Point,NPS,MWRO,INIDP,Indiana Dunes National Lakeshore,700992,Furnessville RX,160037, ,Human,0,0,C,3,4,11/10/16,Indiana,18,18,41.650008,-87.03272,95
349006,Point,BIA,EOR,OKTLA,Talihina Agency,697344,SE160123A,2012,KP9L,Human,30,0,C,3,1,2/19/16,Oklahoma,40,40,34.5411,-94.8425,95
29709,Point,FWS,21552,USTXRGR,Lower Rio Grande Valley National Wildlife Refuge,89190,ABRAMS,2016USTXRGRJ58V,J58V,Natural,0,0,C,3,1,2/21/16,Texas,48,48,26.18388,-98.41111,95
32764,Point,FS,6,616,Wallowa-Whitman National Forest,6758353,Indian Crossing,59,KNX3,Human,30,9,C,3,1,8/27/16,Oregon,41,41,45.113333,-117.022778,95
577736,Point,BLM,AZ,AZCRD,Colorado River District,692685,Whiskey,612,KCG6,Natural,0,0,C,3,1,6/27/16,Arizona,4,4,35.0247,-114.0178,95
32197,Point,FS,3,304,Coconino National Forest,6764439,JONES,264,EKV3,Natural,1,1,C,3,1,10/29/16,Arizona,4,4,34.908056,-111.56,96
755896,Point,BLM,WA,WASPD,Spokane District,696914,BEEZLEY NORTH,329,KJD7,Natural,0,0,C,3,1,7/27/16,Washington,53,53,47.3197,-119.8292,96.2
652894,Point,BLM,ID,IDPOD,Pocatello Field Office,694875,Rapid Creek,3045,KD7M,Human,0,0,C,3,1,7/5/16,Idaho,16,16,42.7992,-112.2422,96.7
341464,Point,BIA,EOR,OKCNA,Cherokee Nation Tribe,700929,Nasty Line,93,KT9B,Human,30,0,C,3,1,11/20/16,Oklahoma,40,40,35.7069,-94.5281,96.7
571862,Point,BLM,AK,AKAFS,Alaska Fire Service,696913,Yuki River,435,KFT4,Natural,0,0,C,3,1,7/13/16,Alaska,2,2,64.2361,-157.2453,96.9
465725,Point,BIA,RMR,MTBFA,Blackfeet Agency,699073,HOOT,133,KNH0,Human,32,0,C,3,1,8/22/16,Montana,30,30,48.3117,-112.5347,97
844725,Point,NPS,SERO,TNOWP,Obed Wild & Scenic River,699151,Anrold  Potter,1601,KRZ2,Human,17,0,C,3,1,10/4/16,Tennessee,47,47,36.0892,-84.8119,97.2
32176,Point,FS,8,809,Ouachita National Forest,6761107,Sledge,82,KS6X,Human,3,2,C,3,1,11/5/16,Arkansas,5,5,34.635556,-93.128611,97.5
841467,Point,NPS,SERO,MSNAP,Natchez Trace Parkway,688791,Little Mountain,1603,NSB3,Human,0,0,C,3,4,1/30/16,Mississippi,28,28,33.415,-89.2636,98
31795,Point,FS,8,804,Cherokee National Forest,6710441,Starlight,9,J7FW,Human,30,7,C,3,1,3/17/16,Tennessee,47,47,36.227778,-82.01,98
471287,Point,BIA,RMR,MTCRA,Crow Agency,700042,SOUTH FORK,117,KL33,Natural,1,0,C,3,1,8/13/16,Montana,30,30,45.6947,-107.1875,98
747714,Point,BLM,UT,UTRID,Richfield Field Office,696662,Oak,6222,KN17,Human,0,0,C,3,1,8/29/16,Utah,49,49,39.376642,-112.1688,99
33250,Point,FS,4,408,Fishlake National Forest,6751595,Oak,24,KN17,Human,30,2,C,3,1,8/29/16,Utah,49,49,39.376667,-112.168889,99
705622,Point,BLM,NV,NVWID,Winnemucca Field Office,696062,Homestead,20179,KMG1,Natural,0,0,C,3,1,8/16/16,Nevada,32,32,41.4889,-117.7911,99
794578,Point,NPS,MWRO,ARBUP,Buffalo National River,689860,Fall Bluff aka Bear Hollow WF,1637,J5WC,Human,18,0,C,3,1,3/21/16,Arkansas,5,5,36.00403,-92.98438,99
571738,Point,BLM,AK,AKAFS,Alaska Fire Service,694676,Mud Creek,246,J9XB,Human,30,0,C,3,1,6/5/16,Alaska,2,2,65.9242,-161.9447,99.3
341378,Point,BIA,EOR,OKCNA,Cherokee Nation Tribe,689004,Back Step,6,J5UT,Human,19,0,C,3,1,2/3/16,Oklahoma,40,40,35.7153,-94.56,99.3
377055,Point,BIA,GPR,SDCRA,Cheyenne River Agency,695713,DOZER,86,KL15,Human,32,0,C,3,1,8/12/16,South Dakota,46,46,44.9652,-100.73461,99.7
807749,Point,NPS,NERO,PADWP,Delaware Water Gap National Recreation Area,693949,Snyder 1,3, ,Human,0,0,D,4,4,3/30/16,Pennsylvania,42,42,41.2889,-74.8314,100
782763,Point,NPS,IMRO,TXBBP,Big Bend National Park,699267,Moon Mountian FIre,1606,J7BA, ,0,0,NR,0,3,3/28/16,Texas,48,48,0,0,100
782769,Point,NPS,IMRO,TXBBP,Big Bend National Park,699277,Dog Head,1615,KAQ2,Natural,32,0,NR,0,3,6/14/16,Texas,48,48,0,0,100
783446,Point,NPS,IMRO,TXBTP,Big Thicket National Preserve,699967,Gore Store Rd Fire TFS 80007,1605,D1CZ,Human,0,0,NR,0,3,2/8/16,Texas,48,48,30.51306,-94.28041,100
597852,Point,BLM,CA,CACDD,California Desert District,694667,Feather,9538,KGL3,Human,32,0,D,4,1,7/18/16,California,6,6,32.96153,-116.80315,100
724619,Point,BLM,OR,ORPRD,Prineville District,699680,282,282,KFF4,Human,4,0,D,4,1,7/12/16,Oregon,41,41,45.7039,-120.3164,100
785268,Point,NPS,IMRO,TXLAP,Lake Meredith National Recreation Area,689921,Johnson,6024,D1CZ,Human,0,0,D,4,1,3/21/16,Texas,48,48,35.8308,-101.5158,100
785269,Point,NPS,IMRO,TXLAP,Lake Meredith National Recreation Area,690662,6666,6025,D1CZ,Human,0,0,D,4,1,3/23/16,Texas,48,48,35.6077,-101.4187,100
29101,Point,FWS,41570,USFLMIR,Merritt Island National Wildlife Refuge,89305,Micco,2016USFLMIRJ6HH,J6HH,Human,0,0,D,4,1,2/27/16,Florida,12,12,27.867297,-80.51298,100
429518,Point,BIA,NWR,ORUMA,Umatilla Agency,700405,Tias,17,KPS5,Human,13,0,D,4,1,9/1/16,Oregon,41,41,45.5864,-118.6678,100
30774,Point,FWS,22560,USAZIMR,Imperial National Wildlife Refuge,90804,Imperial,2016USAZIMRKJW7,KJW7,Natural,0,0,D,4,1,7/30/16,California,6,6,33.026712,-114.521563,100
31719,Point,FS,8,803,Chattahoochee-Oconee National Forests,6771047,Flat Branch,67,KTE6,Human,19,7,D,4,1,11/9/16,Georgia,13,13,34.944444,-83.548611,100
34518,Point,FS,5,502,Cleveland National Forest,6730984,Feather,41,KGL3,Human,14,2,D,4,1,7/18/16,California,6,6,32.961667,-116.8025,100
487680,Point,BIA,SPR,KSHOA,Horton Agency,690267,Easy,34,J6L7,Human,14,0,D,4,1,3/5/16,Kansas,20,20,39.355,-95.793503,100
490153,Point,BIA,SPR,OKPAA,Pawnee Agency,695420,South Lawson Rd,16004,J6DC,Human,30,0,D,4,1,2/27/16,Oklahoma,40,40,36.0617,-96.6897,100
571938,Point,BLM,AK,AKAFS,Alaska Fire Service,695756,Billy Hawk Creek,523,KF4G,Natural,0,0,D,4,1,7/15/16,Alaska,2,2,66.03014,-156.76431,100.1
30075,Point,FWS,75615,USAKKUR,Koyukuk National Wildlife Refuge,91438,16523 Billy Hawk Creek,2016USAKKURKF4G,KF4G,Natural,0,0,D,4,1,7/15/16,Alaska,2,2,66.03014,-156.76431,100.1
31819,Point,FS,8,808,George Washington and Jefferson National Forest,6768697,Roaring,32,K264,Human,30,7,D,4,1,11/23/16,Virginia,51,51,37.048889,-81.501667,101
33853,Point,FS,3,309,Prescott National Forest,6763327,Cleator,9,J8GM,Human,30,9,D,4,1,4/24/16,Arizona,4,4,34.272222,-112.251667,101
756276,Point,BLM,WY,WYBFD,Buffalo Field Office,693689,Antelope Hill,16201,KE3B,Natural,0,0,D,4,1,7/8/16,Wyoming,56,56,44.448635,-106.4546,101.9
658059,Point,BLM,MT,MTBID,Billings Field Office,694898,26 Fire,16503,KES4,Natural,0,0,D,4,1,7/7/16,Montana,30,30,46.1653,-108.5344,102
32181,Point,FS,8,802,Daniel Boone National Forest,6764667,Taylor Ridge,37,KS25,Human,30,7,D,4,1,10/31/16,Kentucky,21,21,36.724722,-84.438333,102
447189,Point,BIA,NWR,WAYAA,Yakama Agency,697617,South Ahtanum,99,KE2J,Human,30,0,D,4,1,7/8/16,Washington,53,53,46.52078,-120.71455,102
26468,Point,FWS,64580,USKSFLR,Flint Hills National Wildlife Refuge,89392,Rainbow,2016USKSFLRJ6SG,J6SG,Human,0,0,D,4,1,3/10/16,Kansas,20,20,38.308198,-95.859917,103.7
609156,Point,BLM,CA,CACND,Central California,694869,LONE PINE,1079,KC7N,Human,30,0,D,4,1,7/1/16,California,6,6,36.5947,-118.149685,104
370417,Point,BIA,GPR,NDTMA,Turtle Mountain Agency,697970,POWER,142,J87X,Human,30,0,D,4,1,5/17/16,North Dakota,38,38,48.8444,-100.0842,104
481823,Point,BIA,RMR,MTNCA,Northern Cheyenne Agency,693748,LAKE CREEK,22,KET1,Natural,1,0,D,4,1,7/7/16,Montana,30,30,45.6461,-106.3533,104
730824,Point,BLM,OR,ORVAD,Vale District,701509,Estrada Gulch,115,KK2P,Natural,0,0,D,4,1,8/6/16,Oregon,41,41,44.5017,-117.3922,104.2
824525,Point,NPS,PWRO,CAYNP,Yosemite National Park,700943,Mariposa Grove,113, ,Human,0,0,D,4,4,10/2/16,California,6,6,37.5042,-119.6017,105
737088,Point,BLM,UT,UTCCD,Cedar City Field Office,696590,Pine Canyon,240,KA1L,Natural,0,0,D,4,1,6/15/16,Utah,49,49,37.5414,-113.3211,105
34454,Point,FS,3,303,Cibola National Forest,6732340,Puertecito,62,EKV2,Natural,1,1,D,4,1,7/4/16,New Mexico,35,35,33.905,-107.205,106
35522,Point,FS,8,809,Ouachita National Forest,6705425,Dallas Mountain #3,3,J5TG,Human,19,7,D,4,1,1/31/16,Arkansas,5,5,34.518333,-94.234444,106
349906,Point,BIA,EOR,OKWEA,Wewoka Agency,700743,Cosar,50,KT2V,Human,14,0,D,4,1,11/17/16,Oklahoma,40,40,35.3975,-96.5292,106
514732,Point,BIA,WER,AZCRA,Colorado River Agency,692213,Burns Road,8,KA0R,Human,30,0,D,4,1,6/15/16,Arizona,4,4,34.0925,-114.3244,108
415139,Point,BIA,MWR,WIMEA,Menominee Tribe,693730,Vollands BU0623503,14, ,Human,0,0,D,4,4,4/16/16,Wisconsin,55,55,44.935847,-88.737694,109
26535,Point,FWS,21592,USOKDFR,Deep Fork National Wildlife Refuge,89252,Whitehill Fire,2016USOKDFRJ568,J568,Human,0,0,D,4,1,2/17/16,Oklahoma,40,40,35.569,-96.006135,109
32803,Point,FS,4,413,Salmon-Challis National Forest,6745901,Stein,21,F6,Natural,1,1,D,4,1,8/12/16,Idaho,16,16,45.453611,-113.860833,109
35478,Point,FS,8,809,Ouachita National Forest,6706235,Riley Creek,9,J5XG,Human,30,7,D,4,1,2/8/16,Arkansas,5,5,35.039722,-93.510833,109.4
